UserId,Gender,Age,Height,Weight,Duration,HeartRate,BodyTemp,Calories
18011309,female,51,164,66,19,100,40.2,110
15910542,female,43,162,59,9,90,39.7,42
11286454,male,53,193,94,23,101,40.8,153
19143835,female,34,167,64,10,99,39.6,54
10496969,female,38,176,73,8,83,39.7,29
12656393,female,30,171,71,8,75,39.6,22
10300011,female,30,165,61,4,90,38.8,18
14025181,male,65,188,90,18,103,40.3,134
13847918,male,28,183,83,10,93,39.7,40
17478690,male,33,170,70,30,116,41,223
18460190,female,61,154,57,16,102,40.1,101
13920685,male,28,191,93,16,96,40.1,75
19352117,female,24,174,72,2,77,37.9,6
18345978,female,55,162,64,28,111,40.7,198
16998689,female,22,168,61,6,85,39.3,23
10129910,male,42,179,81,8,82,39.7,24
17057418,female,20,160,63,18,106,40.4,107
17806735,male,34,179,82,7,80,39.6,16
19274240,male,35,172,79,25,103,41.3,144
19593680,male,41,185,86,18,96,40.5,93
12638658,female,28,154,60,25,102,40.7,142
17209778,female,46,154,55,16,90,40.5,77
14238440,male,28,170,72,10,91,39.7,35
16757857,female,30,176,72,17,104,40.2,98
14380972,female,79,164,66,18,96,40.1,106
11086377,female,35,174,67,25,105,40.6,151
12001492,male,27,185,79,18,94,40,72
13835087,male,66,178,82,6,87,39.5,29
12868521,female,33,173,72,17,98,40.3,88
11409013,female,69,170,71,11,91,40.2,56
15575506,female,22,172,67,14,91,40.7,60
18516735,male,21,193,89,14,96,39.7,59
17116435,female,75,158,60,16,101,40.3,103
10705266,male,56,158,64,27,109,40.6,198
14827977,female,29,180,71,30,115,41,209
16692718,male,74,186,93,9,85,39.6,47
16590422,male,25,197,99,13,91,40.1,51
19484612,male,45,176,76,17,97,40.3,90
10489424,female,56,152,54,14,94,39.9,76
19422296,male,21,205,102,8,87,39.3,25
11677405,male,28,211,116,19,105,40.2,124
18835413,male,31,189,93,5,82,39.1,13
14952872,female,29,160,56,28,113,40.6,194
12322337,male,63,186,92,8,90,39.7,43
12258489,female,31,171,72,15,93,40.1,69
17082791,male,22,177,74,25,108,40.8,144
15449322,female,59,160,64,13,98,40.4,75
10274403,male,76,193,101,14,99,40.2,106
14651675,male,69,181,85,13,93,40.4,78
19666887,female,59,148,45,26,110,40.7,190
15126338,male,32,188,87,7,87,39.3,24
17313878,male,34,173,73,18,108,40.4,114
16253260,male,20,180,79,25,106,40.4,137
16481621,female,20,165,58,1,83,37.8,4
18615172,male,61,209,117,28,110,40.7,249
11533428,female,45,140,50,10,87,39.8,45
14528827,male,32,204,104,8,94,39.4,38
19164799,male,37,191,85,23,101,40.3,131
14221607,male,23,195,93,5,85,38.8,14
12610747,male,41,195,100,30,107,40.8,213
18495187,female,61,177,77,16,91,40.1,78
13098248,male,55,183,83,6,84,39.2,24
16984579,female,30,162,61,20,102,40.5,114
16309327,female,41,173,68,12,91,40.1,56
19180622,female,44,146,49,27,100,40.7,160
15707692,male,63,179,87,18,107,40.7,142
10173035,female,39,167,63,25,107,40.9,160
17976884,female,39,155,50,26,108,40.6,173
13052693,male,35,201,101,26,106,41,174
15936301,male,23,195,91,5,94,39.3,20
15181343,male,26,184,83,23,107,40.5,138
11584595,male,65,176,88,30,110,40.4,254
10121024,male,56,184,85,26,107,40.9,195
19235693,male,26,184,83,1,86,37.8,3
13825848,male,37,186,85,7,89,39.3,27
11126268,male,61,180,89,25,110,40.8,207
10945597,male,39,182,87,11,85,39.9,37
14228803,female,53,160,64,27,103,41,167
18580687,male,39,187,93,5,82,39.1,15
15920882,female,37,172,70,16,96,40.2,81
17321883,male,20,176,79,26,103,40.8,131
17543383,male,54,166,67,2,76,38.6,5
10883261,female,39,162,60,27,109,40.9,179
18065747,female,20,160,60,22,100,40.5,118
15073838,male,27,174,82,11,90,39.6,38
18609449,female,38,156,61,23,100,40.4,130
14454504,male,58,162,63,9,88,39.4,38
11735293,male,63,187,94,5,94,39.2,30
16734316,female,22,149,49,16,93,40.2,76
12777318,male,26,185,87,12,90,40,42
13992094,male,41,178,81,13,87,40,48
17345083,female,26,176,69,28,108,40.8,173
16326741,male,31,170,67,5,90,39.1,17
12553617,female,65,159,64,25,98,40.7,147
10253739,female,20,177,66,8,83,39.7,28
18250249,female,37,171,70,19,98,40.6,101
14661173,female,23,172,71,17,94,40.6,78
18963715,female,29,178,73,12,92,40.2,54
19393203,female,40,176,74,7,92,39.7,33
10301101,female,24,176,70,21,97,40.3,104
16347757,female,65,168,62,4,84,39.1,18
19094509,female,39,173,72,25,104,40.4,149
18328637,male,26,177,76,24,100,40.7,115
10957774,female,67,157,54,5,81,39.2,21
12974511,male,35,191,92,15,90,40,61
13518030,female,63,156,56,11,90,39.9,56
15688386,male,23,182,76,27,107,40.5,154
12862953,male,65,172,74,9,92,40,49
19800858,female,44,162,60,5,88,38.9,22
14242763,female,25,156,59,6,89,39.2,26
16699376,male,67,167,70,29,109,41.2,232
12770734,male,68,158,67,26,113,40.9,223
15114078,female,24,161,61,12,104,40.2,70
13995058,male,21,187,90,29,111,40.5,189
10780473,female,28,165,65,10,91,39.7,45
17888673,male,22,165,64,17,97,40.1,66
19197010,male,38,186,91,9,90,40,38
10441175,male,23,197,97,30,106,41.1,181
13080839,male,38,180,81,20,95,40.5,95
14418171,male,62,195,95,13,95,40.2,81
11996750,female,40,168,65,8,88,39.5,35
18829206,female,39,166,63,17,102,40.2,99
15143484,male,32,169,77,27,99,41.2,134
18042850,female,31,173,73,3,81,38.4,10
13741110,female,64,173,75,23,96,40.8,126
12230460,female,29,156,54,28,102,40.8,162
17583603,female,66,160,58,18,96,40.1,104
13754858,male,34,201,107,2,95,38.2,10
17198606,male,21,182,84,10,99,39.7,46
16378365,female,21,179,71,24,104,40.7,135
17512301,female,38,160,60,12,99,40.3,67
11604337,male,22,205,107,4,90,38.6,15
17023365,male,37,193,96,28,104,40.9,178
17674604,female,43,159,59,4,85,39,17
14827879,female,27,158,58,3,80,38.7,10
16885161,male,47,202,100,14,105,39.8,99
16447213,female,59,174,74,15,94,40.3,78
14857340,male,65,176,76,15,93,40.3,84
18063957,male,55,194,96,19,94,40.7,109
10986664,female,60,172,65,28,103,40.6,176
14767639,female,77,161,65,11,89,39.9,56
14700383,male,78,195,105,10,96,40.1,73
10251049,male,21,169,69,21,107,40.9,115
12940289,female,54,157,56,5,86,39.2,23
11505250,male,40,187,85,17,100,40.1,96
14512161,male,21,193,97,27,107,40.4,164
17302103,male,45,186,92,4,75,39,9
15687185,male,33,172,78,24,107,40.6,150
18091893,female,31,145,47,3,80,38.4,11
17231013,male,39,181,80,12,93,39.7,54
14280623,male,26,154,57,6,96,39.3,23
18719613,male,62,182,84,21,106,40.5,160
17627561,male,77,174,82,23,94,40.7,149
17001843,male,22,188,87,9,86,39.9,25
15120684,female,21,172,65,4,79,38.8,12
14081183,male,38,206,105,26,114,40.7,211
17740205,male,52,186,92,3,85,38.7,12
13582274,male,43,197,94,18,93,40.4,89
15413735,male,36,149,58,6,93,39.2,23
14107597,male,23,183,81,10,89,39.9,31
18900882,female,59,177,73,13,104,39.9,82
17967237,female,31,156,51,7,86,39.6,29
12522778,female,61,153,62,15,89,40.3,73
19608919,male,67,183,84,29,105,41,224
10328565,male,54,181,85,9,85,39.7,37
19167502,female,72,149,53,18,96,40,107
11236698,male,70,200,101,14,92,39.9,88
19071934,male,25,195,91,16,96,39.7,72
17664310,female,77,165,63,27,101,40.9,173
17179376,female,45,163,58,18,107,40.4,118
15096517,female,42,164,63,4,88,38.6,18
16711455,male,56,184,83,6,94,38.8,33
18019170,female,58,163,66,24,103,40.7,150
13979257,female,25,158,57,13,92,39.8,60
19339030,female,38,170,69,6,79,39.2,20
15772709,male,55,176,83,9,81,39.7,31
15824904,male,33,170,70,21,101,40.5,108
13063321,male,21,185,83,10,98,39.7,44
13395771,male,62,184,83,22,103,40.5,157
13902682,female,37,153,56,12,90,39.9,56
14730936,female,54,188,78,5,82,38.9,19
10598982,female,24,163,59,8,90,39.6,35
10258184,female,55,153,56,9,90,39.7,45
11644663,female,47,164,60,5,86,39.1,22
16575108,female,24,157,51,9,89,39.8,39
15659087,male,34,192,94,2,81,38,5
13004533,female,62,162,60,10,95,39.7,56
14679867,female,49,147,47,26,109,41.1,182
18151115,female,49,157,63,22,100,40.9,128
12097772,female,56,143,48,10,98,39.7,59
17526888,female,54,159,58,6,90,39,29
13998079,female,25,167,63,15,90,40.2,65
11132230,female,26,153,54,7,94,39.4,34
10713082,male,29,168,73,14,93,40.3,54
13834859,female,20,166,60,3,77,38.4,9
17477715,female,22,176,66,12,89,40.3,49
19468940,female,27,171,65,12,100,40.3,65
16533004,male,27,192,91,8,88,39.4,27
11004182,female,24,169,65,13,93,39.9,60
10508035,male,30,194,88,4,80,38.7,9
12912544,male,34,190,88,12,97,40.2,60
12820479,male,39,192,91,18,92,40.5,82
18839060,male,64,184,85,3,84,38.6,13
13592901,female,76,170,68,27,114,40.9,208
12876082,male,22,185,88,12,94,40.2,48
13437669,female,38,182,71,3,78,38.8,9
11509955,female,40,153,51,17,101,40.3,101
11144418,female,67,171,72,11,88,39.9,52
10531383,male,26,196,96,3,84,38.5,8
11952252,female,33,166,63,27,108,40.7,172
12614954,female,58,152,53,28,99,41.3,168
15613656,male,50,182,88,22,107,40.5,160
13315759,male,62,191,96,6,84,39.6,27
10065831,male,36,174,78,13,92,40.1,54
13912992,female,33,145,49,13,95,40.3,67
15460172,male,54,180,77,25,105,41,173
16490579,male,72,211,121,27,108,40.7,248
17723226,female,41,153,60,2,84,38.6,8
14275480,female,66,165,71,13,92,40,67
17977305,female,65,183,83,27,112,40.8,192
17280556,female,38,168,61,22,104,40.7,134
10572763,female,48,164,62,20,95,40.5,106
19207712,female,39,171,67,19,105,40.5,116
19283892,female,52,149,53,3,73,38.3,9
15054705,male,32,166,72,2,82,38.4,5
13464108,female,22,169,64,11,85,40.1,41
10659471,male,55,181,87,15,89,40.3,72
12855636,female,30,173,72,9,95,39.7,43
16287991,female,74,168,66,4,79,38.9,16
19987869,female,27,162,56,25,115,40.6,178
17701144,male,37,184,86,11,91,39.5,46
17878231,male,22,192,96,20,100,40.7,101
16161839,male,57,183,89,14,95,40.2,82
10290474,male,32,189,94,7,83,39.2,20
11494472,male,24,194,95,7,84,39.4,19
11236270,male,38,173,80,4,86,38.9,13
19677169,female,22,170,64,13,99,40.3,68
10806105,male,28,197,96,4,87,38.6,13
17414076,male,44,186,92,7,96,39.8,38
17929740,male,21,167,74,8,85,39.7,18
10439736,male,42,174,74,3,82,38.3,8
15201360,male,48,184,86,11,95,39.9,59
12369382,female,36,159,60,10,90,39.7,46
19999086,female,31,170,69,9,93,39.8,42
16889474,male,44,198,97,29,109,40.7,217
14142729,female,59,161,57,15,90,40.4,75
10626203,female,54,165,66,12,86,40.1,52
11234937,male,22,176,78,11,91,39.7,36
14841795,male,22,192,99,19,99,40.5,94
13439821,female,64,169,64,11,94,39.9,60
19714848,female,33,166,61,29,107,40.5,183
19874426,male,70,194,95,2,76,38.6,7
15211896,female,30,158,56,30,117,40.6,222
14810295,female,79,170,68,30,111,41.2,224
11338815,female,78,161,63,26,100,40.4,165
12500305,male,32,183,83,5,87,39.7,16
17787316,female,64,170,69,22,100,40.4,132
13413557,female,74,156,59,20,104,40.6,135
17011243,male,52,187,84,24,112,40.4,193
10261696,male,47,184,87,16,96,40.3,87
10518154,male,32,202,108,18,97,40.3,96
13137627,male,37,193,96,11,93,40.2,52
15949814,female,58,162,60,21,106,40.8,140
11831290,female,24,156,58,8,85,39.6,31
16306241,male,24,184,78,21,95,40.5,84
18146889,female,31,155,56,5,83,39.4,19
15482212,male,30,194,97,16,97,40.2,80
18341246,female,72,156,57,10,98,39.7,61
15206307,male,43,187,88,8,95,40,41
18234025,male,78,175,84,20,109,40.3,177
17118645,female,65,160,60,25,112,40.6,186
13894534,female,27,163,64,19,105,40.4,113
11497178,female,40,172,71,26,105,40.9,158
19658957,male,30,182,81,12,91,39.6,45
13131421,male,50,189,96,14,93,39.9,75
16768990,female,25,167,64,20,100,40.4,108
16109501,male,35,186,81,26,105,41,159
17581295,male,62,202,104,27,102,40.8,201
17602676,female,74,162,69,8,97,39.7,47
10891281,female,53,160,60,16,97,40.3,90
18805389,female,50,174,65,18,100,40.1,104
10182922,female,24,166,64,2,84,38.4,7
14223696,male,32,202,99,13,96,40.1,65
18479564,male,47,178,82,26,104,41.2,170
10504997,male,37,188,92,13,93,40.1,60
12657700,male,65,187,90,6,90,39,33
19791279,female,71,181,78,1,87,37.8,5
10698262,male,23,179,82,15,91,40.2,51
14553677,female,47,173,69,26,106,40.8,165
14365826,male,47,190,96,7,86,39.7,29
14347033,female,79,168,67,16,89,39.9,82
11643295,female,49,173,72,16,94,40.3,81
13497699,female,50,165,67,26,106,41,167
18312420,female,61,165,63,24,111,40.5,173
19072513,female,21,165,58,23,97,40.4,117
11426951,male,40,196,97,12,92,39.7,57
13678701,female,48,153,55,26,100,40.8,154
13866660,female,21,156,57,9,79,39.7,28
11370499,female,54,153,55,6,87,39.3,28
16446052,female,22,161,64,8,93,39.7,37
13410712,male,26,181,81,5,85,38.7,13
14663952,female,24,159,56,23,112,40.5,155
14933522,male,39,200,99,5,86,38.9,19
15446458,male,71,183,89,22,109,40.8,189
18249723,female,68,173,67,30,103,40.9,192
18656729,female,20,177,72,7,87,39.3,27
13331763,female,62,172,70,5,80,39.2,19
19452062,male,44,196,102,17,107,40.4,124
13394823,female,62,163,60,2,84,38.4,9
16211074,female,59,157,60,5,84,38.8,22
17026128,female,37,171,67,7,90,39.3,31
15096771,female,43,158,63,12,93,40,60
18172503,female,41,186,82,30,114,40.8,207
12694315,male,32,193,90,24,107,40.3,155
19375845,female,46,162,61,15,100,40.1,87
14130422,male,52,177,81,9,85,39.5,35
19861664,female,23,149,47,28,114,40.8,198
14584253,male,54,175,82,10,83,39.6,37
13742239,male,21,163,63,24,110,41,139
19553206,male,36,187,89,10,93,39.7,45
18471107,male,54,195,96,12,90,39.9,61
16013879,female,72,171,68,4,82,38.4,17
11079294,female,29,166,59,7,86,39.2,28
14405404,female,21,180,69,5,91,39.5,21
17726062,female,30,163,63,30,111,40.9,200
11580936,female,21,181,73,20,100,40.4,104
10587939,female,41,153,56,12,92,40.2,59
13198428,female,24,161,61,25,97,41,127
11566584,male,23,189,85,21,103,40.6,111
13655505,female,37,178,74,20,103,40.4,115
18789452,male,21,180,85,14,86,40.3,37
12836071,male,23,178,81,25,109,40.9,153
16834385,female,36,158,57,6,91,39,28
16800770,female,69,167,70,4,77,38.9,14
12737789,male,27,198,93,25,112,40.5,176
10295862,female,57,173,71,19,97,40.8,105
19263638,female,54,169,66,13,96,40.1,71
19456818,female,32,175,68,14,90,40.4,61
19549987,female,21,157,54,16,98,40.4,84
10174577,female,23,152,51,19,100,40.4,105
19323335,female,20,163,57,19,96,40.5,94
15503974,male,27,196,100,20,92,40.4,83
19729149,male,26,186,84,16,99,40,77
18654886,male,60,193,97,30,105,40.8,230
16418277,female,66,163,60,29,100,40.8,179
14340817,female,27,164,57,18,101,40.5,101
17592037,female,23,172,67,7,86,39.2,27
19104845,female,27,162,61,26,107,40.7,161
13899986,female,26,176,68,13,91,40,57
12623721,male,40,218,132,1,88,37.8,5
16200540,female,20,176,69,26,113,40.8,172
15848696,male,25,196,96,27,107,40.9,169
19096001,female,66,180,76,26,114,40.7,193
19036945,male,29,193,89,8,88,39.4,27
17880991,female,71,176,70,4,85,38.6,18
17999904,female,62,176,69,8,91,39.8,40
17210588,male,76,170,77,22,113,40.5,202
16399901,male,31,186,90,16,95,40,74
17345453,male,32,176,80,16,101,40.3,85
17855805,female,49,181,75,8,88,40,35
17752300,female,58,165,62,16,100,40.3,96
16156028,male,41,184,91,27,111,41.2,203
18934193,female,79,174,72,24,91,40.6,126
13470606,female,65,172,71,17,94,40.5,91
17701093,female,50,168,61,2,89,38.1,9
16734340,male,34,177,78,22,98,40.9,109
15709435,female,25,170,70,2,84,38.5,7
11376204,male,21,182,79,26,108,40.9,152
18228062,male,22,187,84,6,78,39.4,9
16664880,female,49,166,68,5,90,38.9,23
13202100,male,22,187,89,4,78,39.1,6
16577415,female,46,167,70,8,85,39.5,32
13554094,female,29,155,56,16,87,40.3,67
13603925,female,50,177,75,16,96,40.4,84
16002744,female,35,158,58,11,79,39.7,37
14412517,female,26,166,60,28,107,41.1,174
15463899,female,37,153,55,12,85,39.8,49
17674137,male,47,185,91,12,101,39.7,76
11984801,female,22,171,65,13,93,40.3,59
17012784,male,41,194,94,17,93,40.6,83
18738442,male,42,212,112,12,93,40,64
18265720,female,46,166,63,2,77,38.2,7
13597358,female,21,162,58,1,85,37.5,4
16612651,male,26,185,85,7,86,39.5,20
13704703,male,26,200,99,13,93,39.9,55
14516093,female,54,162,57,24,96,40.7,133
16420783,male,46,189,87,26,107,40.9,184
16963484,female,27,166,58,15,101,40.1,84
14199182,female,30,161,56,15,95,39.9,76
15762806,male,73,190,99,5,85,38.9,27
12447334,female,58,163,67,20,100,40.7,118
17577771,male,26,189,84,7,85,39.3,19
12437699,female,28,154,56,28,106,40.4,173
10169930,female,46,161,54,10,88,40.2,46
15929932,female,38,158,61,27,112,40.7,187
12405945,female,53,153,52,17,104,40.5,110
12890855,female,58,165,67,6,91,39.6,30
15457723,female,50,148,55,24,109,40.8,166
10061627,male,51,173,77,4,78,38.8,11
17304571,male,30,193,101,10,91,39.8,42
16807318,male,64,195,96,16,92,40.3,94
17972939,male,59,183,87,26,110,40.6,212
12725242,male,42,199,103,10,89,39.9,45
11384974,female,25,170,59,29,102,40.6,164
16330427,female,31,170,68,19,105,40.6,113
16087348,female,68,173,67,24,100,40.5,146
16724473,male,61,189,93,9,87,39.6,44
19925665,male,34,192,92,21,105,40.4,132
13734305,male,35,179,85,6,87,39.3,21
17743296,female,36,172,63,20,93,40.1,97
14908709,female,49,167,67,3,79,38.6,11
10315338,male,42,177,87,29,114,41.1,230
11164848,male,26,188,93,29,116,40.8,220
11633913,male,30,187,86,4,83,38.6,11
11370722,female,22,169,66,28,114,40.7,190
17585763,female,23,166,61,20,100,40.2,108
12859498,female,21,182,79,27,110,40.7,167
18191086,male,20,192,88,22,107,40.7,128
12138344,male,48,179,82,11,90,39.6,49
16718140,female,66,172,68,21,104,40.3,136
19913655,female,61,155,58,26,115,40.6,200
17464457,female,64,162,58,1,86,38,5
18127764,female,32,160,59,6,79,39.6,20
18244602,female,62,170,69,27,113,40.6,198
17010521,female,43,174,73,10,90,39.9,45
19461073,female,34,146,53,7,93,39.8,35
19882652,female,50,152,52,24,99,40.2,141
12843676,female,21,150,53,23,103,40.6,133
17910606,male,68,187,90,14,90,40.2,79
14560093,male,36,200,103,17,101,40.4,102
13471646,male,34,190,88,18,93,40.5,79
10411003,male,46,169,69,23,106,40.5,150
13728176,male,20,173,79,2,78,37.9,3
12984216,female,25,177,74,6,91,39.3,26
12529076,male,32,186,84,10,85,39.9,30
10858685,female,44,181,79,25,100,40.8,138
11427185,male,33,196,96,29,113,40.6,219
10738453,female,65,162,62,14,86,39.8,65
12271736,male,52,194,92,15,100,40.2,96
10551051,female,61,194,93,28,109,40.7,184
17289141,female,31,156,61,20,96,40.4,102
19052585,female,65,173,68,9,81,39.4,36
17029297,female,25,148,49,19,105,40.5,116
16367706,male,44,183,86,26,103,40.8,165
10711680,female,42,160,61,8,92,39.5,39
13235397,female,45,181,79,1,80,37.7,3
10153799,male,38,203,107,7,98,39.4,40
13439846,female,67,161,63,13,82,39.9,55
11019387,female,27,168,64,27,110,40.8,175
15417553,male,31,167,67,21,100,40.4,102
15463000,male,25,169,69,19,93,40.4,67
10466099,male,44,192,91,4,90,39.1,18
16236160,male,42,184,83,30,110,41.1,217
18175296,female,66,175,74,28,116,40.8,215
11477006,female,48,173,66,4,93,39,20
12362880,male,41,168,70,6,84,39.3,18
17525837,male,76,204,109,29,107,41.3,261
13688825,female,22,165,63,21,98,40.7,108
15397806,female,42,173,72,28,111,41,189
12528971,female,21,171,71,29,112,41,188
16647489,male,22,179,77,19,98,40.4,82
18571939,female,67,171,69,12,86,40.2,55
12484482,male,24,183,85,27,107,40.8,161
11478186,male,49,166,72,11,83,39.7,36
15228800,male,42,206,113,14,95,40.2,79
15121859,male,48,179,81,19,101,40.9,116
19435048,female,75,184,81,2,75,37.9,7
11935699,female,77,156,59,29,115,41.2,231
10659898,female,69,189,85,3,82,38.5,12
15984339,female,69,174,75,29,109,41,202
15705598,female,27,170,63,10,92,39.7,46
11252835,male,63,170,78,13,93,40.3,72
15380542,female,58,175,74,8,80,39.8,29
14088332,female,73,137,47,22,100,40.8,142
17614380,female,32,162,60,21,102,40.6,121
19294552,male,24,179,84,17,102,40.2,88
11304280,male,73,191,98,27,106,40.8,228
19044203,male,25,181,79,28,112,40.8,186
12297277,female,40,160,59,21,108,40.6,138
15510241,female,26,173,71,29,111,40.8,188
10826473,female,26,165,63,12,82,39.6,42
17824478,female,52,164,59,28,106,40.8,184
18353709,male,20,189,85,11,95,40,44
15134030,male,20,196,102,2,81,38,4
18601829,male,43,180,80,2,74,38.7,4
18903942,female,44,161,57,25,111,40.9,175
14984460,female,29,161,58,2,77,38.1,6
17005835,male,21,176,72,12,86,40,28
11983331,female,73,164,67,17,97,40.2,100
16544699,female,27,170,63,16,106,40.2,97
16959568,female,40,160,56,15,96,39.7,80
18601605,male,21,183,82,30,113,41,200
17711392,male,53,182,85,26,110,40.6,203
16064729,male,28,167,65,12,90,40.2,38
16298216,female,32,182,84,7,95,39.4,33
14396261,female,47,174,69,14,83,40.4,54
18130473,male,21,175,77,26,102,41,127
11510784,female,51,163,65,26,114,40.8,190
12685950,female,22,177,68,30,99,40.7,155
12285465,female,39,165,64,16,97,40.5,85
14362401,male,70,171,79,13,94,39.9,79
13995297,male,25,187,87,2,79,38.2,4
15463161,female,29,164,67,18,95,40.3,88
19376524,male,57,186,89,9,83,39.6,36
15783742,male,46,177,80,23,105,40.7,152
11999028,male,33,172,74,14,99,40.1,69
14767729,female,48,148,45,23,104,40.7,149
10319457,male,25,193,88,19,96,40.7,84
13954056,female,39,161,63,16,94,40.1,80
10272605,female,75,164,64,9,89,39.7,46
19780745,female,52,152,56,24,97,40.8,135
16097818,female,53,145,49,4,83,39.2,17
13316334,female,41,173,69,10,91,39.7,46
16535301,male,34,179,82,29,111,40.8,202
16109757,male,53,203,104,3,81,38.6,12
12669956,male,45,190,94,19,100,40.4,116
18324454,female,73,160,60,21,108,40.4,150
18864985,female,26,162,59,4,80,38.9,13
11991458,female,22,170,72,2,81,38.1,6
17145793,female,31,172,65,4,85,38.9,15
17701209,female,28,172,73,22,99,40.5,114
10791124,male,62,185,84,12,93,39.9,68
12169448,female,70,172,73,3,80,38.6,12
19633902,female,72,165,66,13,101,40.1,82
15278284,female,32,173,66,11,87,39.9,45
15506395,female,52,165,61,27,105,40.6,174
16165299,female,22,152,53,11,93,39.9,52
13867618,male,27,189,86,5,87,39.2,16
16711357,male,62,192,89,5,85,39.1,23
13606810,female,43,187,87,19,99,40.5,100
15129031,female,78,149,54,21,103,40.5,142
16561639,female,25,184,71,5,89,39,21
11494562,female,77,163,65,11,90,39.8,57
18068401,female,26,169,62,11,79,39.8,35
17679036,male,20,178,80,24,105,40.3,129
12558971,female,39,178,73,23,103,40.8,134
12782916,male,21,181,79,18,91,40.3,59
15485728,male,26,178,76,25,103,40.5,131
16917824,female,44,175,69,2,79,38.1,7
11068769,male,26,175,79,12,87,40.4,35
13081421,male,70,174,81,27,102,40.9,198
13494191,male,66,183,90,17,102,40.2,125
12933664,female,23,170,67,3,80,38.6,9
14324343,male,20,179,81,6,90,39.1,19
13827208,male,31,196,100,12,100,39.3,67
15229136,female,71,164,67,19,94,40.2,105
16579928,male,36,186,85,20,98,40.3,104
13502848,female,21,173,64,7,83,39.6,24
18525975,male,33,198,104,26,103,40.9,161
13677720,male,38,194,101,20,109,40.5,146
16574333,female,55,163,62,19,98,40.7,109
15274716,male,35,190,92,27,112,40.5,200
15116033,female,40,154,57,23,103,40.5,139
18237439,female,68,149,55,26,109,40.7,188
13392442,female,33,160,56,28,108,40.6,182
18221396,female,56,169,61,20,103,40.2,126
19966675,female,44,166,60,7,91,39.8,34
10823080,female,35,170,70,21,94,40.8,101
11021920,male,36,178,76,28,101,40.7,152
12965936,male,70,191,91,2,82,38.2,9
11580094,female,61,176,70,15,96,40.2,83
12128107,male,24,188,92,27,105,40.5,157
18907221,male,23,186,82,11,92,39.9,39
13943410,male,26,194,94,8,84,39.3,22
13902591,female,41,153,49,25,110,41.2,173
11640616,male,45,180,79,4,79,38.7,10
17910282,female,50,167,59,2,84,38.6,8
14896158,male,67,170,75,23,107,40.7,180
10057403,female,61,162,66,10,84,39.8,43
18700525,male,29,180,82,10,85,39.9,28
14032757,male,27,184,78,15,100,40.1,73
14265144,female,20,171,60,27,105,40.6,159
17825931,female,28,152,52,6,86,39.2,25
14289608,female,42,159,57,12,93,39.8,60
16433796,female,51,165,70,25,102,40.7,149
18374621,female,63,153,52,4,88,39,20
13762901,male,34,177,76,4,91,38.7,15
12320654,male,41,173,79,29,105,40.8,184
10265215,female,28,168,66,28,109,40.7,178
15102599,male,31,178,76,14,93,40.3,56
16682384,male,38,203,111,16,100,40.2,98
11333241,male,28,185,88,19,98,40.5,92
17491113,female,73,163,62,19,105,40.5,129
13567000,female,47,156,56,7,88,39.7,32
10882980,male,33,188,93,21,105,40.2,132
12906300,male,39,187,87,25,114,40.7,195
19191395,male,27,197,96,8,89,39.5,29
16421910,female,27,160,56,25,104,40.7,149
12725723,male,63,191,88,16,90,40.2,85
16738965,female,31,204,101,6,84,39.3,20
10155136,male,29,177,81,5,79,39.3,9
10518667,female,37,172,68,25,109,40.5,162
13064999,female,54,168,63,10,92,39.9,50
18685732,female,28,158,60,24,105,40.6,144
17157832,female,39,181,75,18,95,40.4,89
15223329,male,59,188,90,8,86,39.8,37
15399629,female,71,166,58,20,99,40.9,123
16065679,male,51,179,76,17,105,40.4,115
18178136,male,47,191,98,29,116,40.8,252
11791395,female,29,149,49,6,88,38.9,26
15740279,male,29,186,93,25,101,40.7,137
16176789,female,24,135,45,6,83,39.2,23
10711577,male,76,174,74,6,79,39.2,24
16115081,female,25,175,72,14,97,39.8,69
17537770,female,53,181,82,5,88,39.1,22
14253469,male,55,193,99,6,89,39.2,30
18098703,male,38,192,92,27,100,40.6,155
15583203,male,55,188,85,6,87,39.4,27
10823827,male,50,201,103,7,95,39.4,41
19343481,female,53,163,60,13,86,40.1,58
11320670,male,46,157,65,23,114,39.9,176
12012161,male,31,197,105,21,99,40.7,116
12252501,male,35,173,76,17,101,39.7,92
18432408,male,36,172,73,24,106,40.4,147
12932014,female,40,176,70,18,96,40.6,92
19380588,male,65,195,100,24,98,40.5,166
17188091,female,42,157,56,3,88,38.7,14
17455639,male,57,180,86,30,117,41.3,272
10211735,female,38,150,50,1,81,37.9,4
16059564,female,28,155,57,25,102,40.6,143
11941548,male,70,183,87,9,82,39.8,40
13149448,female,21,147,49,11,86,40,44
15495699,male,44,176,77,9,80,40,24
16540389,male,57,186,87,25,107,40.6,190
16656620,female,55,163,63,24,96,40.7,132
14527077,male,26,178,80,19,95,40.4,79
15602091,male,35,181,82,16,93,40.4,69
11245616,female,27,177,76,1,85,37.1,4
15856326,female,44,169,67,21,99,40.8,117
11562178,male,70,189,94,7,92,39.1,43
14991159,female,79,160,55,10,88,39.9,52
17485798,female,40,163,60,28,109,40.7,186
11064636,male,50,185,84,26,97,40.8,148
15856282,male,42,183,88,22,106,40.3,148
19938660,male,70,191,97,15,100,40.1,111
13565818,male,71,191,92,9,87,39.8,48
14347404,male,63,194,106,8,82,39.6,36
11960283,female,47,162,65,3,85,39,12
